,id,CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade,CNPJ
7862,51,1016,Financeiro -Remessa de Recursos: Edição de Contrato de Câmbio,por operacao,2014-05-02,80.0,Real,Por evento,61820817
7863,52,1018,Financeiro - Remessa de Recursos: Emissão de Ordem de Pagamento,por operacao,2007-02-16,50.0,Real,Por evento,61820817
7864,0,101,Confecção de ficha cadastral,por cliente,2018-01-11,20000.0,Real,Por evento,795423
7865,1,102,Renovação de ficha cadastral,por cliente,2016-04-04,200.0,Real,A cada 180 dias,795423
7866,2,103,Consultas a serviços de proteção ao crédito,por consulta,2016-04-04,50.0,Real,Por evento,795423
7867,3,303,Cheque administrativo,por cheque,2016-04-04,50.0,Real,Por evento,795423
7868,4,401,Abertura de conta,por conta,1996-09-13,0.0,Real,Por evento,795423
7869,5,402,Manutenção de conta ativa,por conta,2017-11-09,1000.0,Real,A cada 30 dias,795423
7870,6,403,Manutenção de conta inativa,por conta,2013-10-10,100.0,Real,A cada 180 dias,795423
7871,7,404,"Adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2016-04-04,50.0,Real,Por evento,795423
7872,8,405,Concessão de cheque especial/conta garantida,por conta,2016-04-04,60.0,Real,Por evento,795423
7873,9,406,Renovação de cheque especial/conta garantida,por conta,2016-04-04,60.0,Real,A cada 90 dias,795423
7874,10,407,Débito autorizado em conta-corrente,por operacao,2016-04-04,3.0,Real,Por evento,795423
7875,11,502,Emissão de DOC C,por operacao,2015-05-07,40.0,Real,Por evento,795423
7876,12,503,Emissão de DOC D,por operacao,2015-05-07,40.0,Real,Por evento,795423
7877,13,504,Ordem de Pagamento,por operacao,2015-05-07,40.0,Real,Por evento,795423
7878,14,506,Transferência Eletrônica Disponível - TED,por operacao,2015-05-07,40.0,Real,Por evento,795423
7879,15,602,Por outros meios,por emissao,2016-04-04,5.0,Real,Por evento,795423
7880,16,701,Entrada por borderô (listagem de titulos),por titulo,2016-04-04,10.0,Real,Por evento,795423
7881,17,702,Entrada por meio magnético,por titulo,2005-08-01,6.0,Real,Por evento,795423
7882,18,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,1996-09-13,4.0,Real,Por evento,795423
7883,19,704,Manutenção de título vencido,por titulo,2016-04-04,5.0,Real,A cada 30 dias,795423
7884,20,705,Envio para protesto,por titulo,2016-04-04,9.0,Real,Por evento,795423
7885,21,706,Sustação de protesto,por titulo,2016-04-04,9.0,Real,Por evento,795423
7886,22,707,Devolução de título,por titulo,1996-09-13,6.0,Real,Por evento,795423
7887,23,801,Abertura de crédito,por operacao,2015-07-09,15000.0,Real,Por evento,795423
7888,24,802,Renegociação de dívida,por operacao,2015-07-09,15000.0,Real,Por evento,795423
7889,25,803,Substituição de garantia,por operacao,2016-04-04,2000.0,Real,Por evento,795423
7890,26,804,Custódia de cheque pré-datado,por operacao,2015-05-07,2.0,Real,Por evento,795423
7891,27,805,Rescisão Contratual (Quitação Antecipada),por operacao,2008-04-30,0.0,Real,Por evento,795423
7892,28,901,Segunda via de documento,por copia,2016-04-04,6.0,Real,Por evento,795423
7893,29,902,Ressarcimento de despesas-telefonema,por chamada,2016-04-04,8.0,Real,Por evento,795423
7894,30,903,Ressarcimento de despesas-fax,por folha,2016-04-04,8.0,Real,Por evento,795423
7895,31,904,Envelopamento de documentos,por envelope,2016-04-04,2.0,Real,Por evento,795423
7896,32,905,Pagamento de funcionários via relação,por funcionario,2005-05-01,3.0,Real,Por evento,795423
7897,0,101,Confecção de ficha cadastral,por cliente,2021-09-01,49.0,Real,Por evento,11970623
7898,1,102,Renovação de ficha cadastral,por cliente,2021-09-01,49.0,Real,A cada 90 dias,11970623
7899,2,103,Consultas a serviços de proteção ao crédito,por consulta,2021-09-01,6.59,Real,Por evento,11970623
7900,3,201,"Comum, para débito, saque e consultas",por cartao,2020-12-13,15.9,Real,A cada 1 dias,11970623
7901,4,401,Abertura de conta,por conta,2021-09-01,49.9,Real,Por evento,11970623
7902,5,404,"Adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2021-09-01,99.9,Real,Por evento,11970623
7903,6,501,Saque em caixa automática externa/banco 24 horas,por saque,2020-12-13,7.9,Real,Por evento,11970623
7904,7,502,Emissão de DOC C,por operacao,2021-09-01,9.9,Real,Por evento,11970623
7905,8,503,Emissão de DOC D,por operacao,2021-09-01,9.9,Real,Por evento,11970623
7906,9,506,Transferência Eletrônica Disponível - TED,por operacao,2020-12-13,8.9,Real,Por evento,11970623
7907,10,601,Em terminal  eletrônico,por emissao,2021-09-01,2.9,Real,Por evento,11970623
7908,11,602,Por outros meios,por emissao,2021-09-01,2.9,Real,Por evento,11970623
7909,12,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2021-09-01,2950.0,Real,Por evento,11970623
7910,13,801,Abertura de crédito,por operacao,2021-09-02,5500.0,Real,Por evento,11970623
7911,14,802,Renegociação de dívida,por operacao,2021-09-01,1750.0,Real,Por evento,11970623
7912,15,803,Substituição de garantia,por operacao,2021-09-02,1000.0,Real,Por evento,11970623
7913,16,901,Segunda via de documento,por copia,2021-09-01,4.9,Real,Por evento,11970623
7914,0,101,Confecção de ficha cadastral,por cliente,2021-11-10,0.0,Real,Por evento,7679404
7915,1,102,Renovação de ficha cadastral,por cliente,2009-10-02,0.0,Real,A cada 0 dias,7679404
7916,2,103,Consultas a serviços de proteção ao crédito,por consulta,2021-11-10,0.0,Real,Por evento,7679404
7917,3,401,Abertura de conta,por conta,2021-11-10,0.0,Real,Por evento,7679404
7918,4,402,Manutenção de conta ativa,por conta,2019-12-09,100.0,Real,A cada 30 dias,7679404
7919,5,403,Manutenção de conta inativa,por conta,2009-06-14,30.0,Real,A cada 30 dias,7679404
7920,6,405,Concessão de cheque especial/conta garantida,por conta,2019-12-09,10000.0,Real,Por evento,7679404
7921,7,406,Renovação de cheque especial/conta garantida,por conta,2019-12-09,3000.0,Real,A cada 365 dias,7679404
7922,8,506,Transferência Eletrônica Disponível - TED,por operacao,2021-11-10,9.9,Real,Por evento,7679404
7923,9,601,Em terminal  eletrônico,por emissao,2021-11-10,0.0,Real,Por evento,7679404
7924,10,602,Por outros meios,por emissao,2021-11-10,0.0,Real,Por evento,7679404
7925,11,701,Entrada por borderô (listagem de titulos),por titulo,2018-06-14,15.0,Real,Por evento,7679404
7926,12,702,Entrada por meio magnético,por titulo,2018-06-14,15.0,Real,Por evento,7679404
7927,13,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,2018-06-14,15.0,Real,Por evento,7679404
7928,14,704,Manutenção de título vencido,por titulo,2009-06-14,5.0,Real,A cada 30 dias,7679404
7929,15,705,Envio para protesto,por titulo,2009-06-14,5.0,Real,Por evento,7679404
7930,16,706,Sustação de protesto,por titulo,2009-06-14,6.5,Real,Por evento,7679404
7931,17,707,Devolução de título,por titulo,2009-06-14,3.0,Real,Por evento,7679404
7932,18,801,Abertura de crédito,por operacao,2019-12-09,95000.0,Real,Por evento,7679404
7933,19,802,Renegociação de dívida,por operacao,2021-11-10,0.0,Real,Por evento,7679404
7934,20,1001,Exportação: Edição de Contrato de Câmbio,por operacao,2012-07-01,800.0,Real,Por evento,7679404
7935,21,1003,Exportação: Liquidação com Ordem de Pagamento,por operacao,2012-07-01,800.0,Real,Por evento,7679404
7936,22,1005,Exportação: Câmbio Simplicado (todas as despesas do cliente no Banco),por operacao,2012-07-01,800.0,Real,Por evento,7679404
7937,23,1006,Importação: Edição de Contrato de Câmbio,por operacao,2012-07-01,800.0,Real,Por evento,7679404
7938,24,1007,Importação: Emissão de Ordem de Pagamento,por operacao,2012-07-01,500.0,Real,Por evento,7679404
7939,25,1008,Importação: Demais Tarifas (Não incluem despesas no Exteior),por operacao,2012-07-01,2000.0,Real,Por evento,7679404
7940,26,1009,Importação: Câmbio Simplificado(Todas as despesas do cliente no Banco),por operacao,2012-07-01,800.0,Real,Por evento,7679404
7941,27,1010,Financeiro -Ingresso de Recursos: Edição de Contrato de Câmbio,por operacao,2021-11-10,400.0,Real,Por evento,7679404
7942,28,1012,Financeiro -Ingresso de Recursos: Liquidação com Ordem de pagamento,por operacao,2014-12-10,400.0,Real,Por evento,7679404
7943,29,1016,Financeiro -Remessa de Recursos: Edição de Contrato de Câmbio,por operacao,2012-07-01,800.0,Real,Por evento,7679404
7944,30,1018,Financeiro - Remessa de Recursos: Emissão de Ordem de Pagamento,por operacao,2012-07-01,500.0,Real,Por evento,7679404
7945,0,101,Confecção de ficha cadastral,por cliente,2015-08-03,550.0,Real,Por evento,3215790
7946,1,102,Renovação de ficha cadastral,por cliente,2009-11-14,0.0,Real,A cada 0 dias,3215790
7947,2,803,Substituição de garantia,por operacao,2010-06-10,600.0,Real,Por evento,3215790
7948,3,805,Rescisão Contratual (Quitação Antecipada),por operacao,2015-10-03,0.0,Real,Por evento,3215790
7949,4,901,Segunda via de documento,por copia,2008-11-21,40.0,Real,Por evento,3215790
7950,0,101,Confecção de ficha cadastral,por cliente,2017-07-07,150.0,Real,Por evento,17351180
7951,1,102,Renovação de ficha cadastral,por cliente,2017-07-07,150.0,Real,A cada 180 dias,17351180
7952,2,103,Consultas a serviços de proteção ao crédito,por consulta,2009-12-01,0.0,Real,Por evento,17351180
7953,3,204,Cartão multiplo-nacional-anuidade do contrato,por cartao,2019-05-16,200.0,Real,A cada 360 dias,17351180
7954,4,205,Cartão multiplo-nacional-confecção do cartão,por cartao,2019-01-07,0.0,Real,Por evento,17351180
7955,5,208,Cartão multiplo adicional-nacional-anuidade do contrato,por cartao,2019-05-16,200.0,Real,A cada 360 dias,17351180
7956,6,209,Cartão multiplo adicional-nacional-confecção do cartão,por cartao,2019-01-07,0.0,Real,Por evento,17351180
7957,7,302,Talão-20 folhas (segundo talão no mês),por talao,1997-11-28,6.0,Real,Por evento,17351180
7958,8,303,Cheque administrativo,por cheque,1997-11-28,13.0,Real,Por evento,17351180
7959,9,304,Cheque avulso,por cheque,1997-11-28,5.0,Real,Por evento,17351180
7960,10,305,Cheque devolvido por insuficiência de fundos,por cheque,2008-04-01,15.0,Real,Por evento,17351180
7961,11,306,Oposição/sustação de pagamento de cheque,por cheque,1997-11-28,6.0,Real,Por evento,17351180
7962,12,308,Inclusão no Cadastro de Cheques sem Fundo,por cheque,1996-07-25,24.0,Real,Por evento,17351180
7963,13,309,Exclusão do Cadastro de Cheques sem Fundo,por cheque,2001-04-18,24.0,Real,Por evento,17351180
7964,14,310,Cobrança de cheque por compensação,por cheque,2011-03-01,2.5,Real,Por evento,17351180
7965,15,311,Cheque TB (Transferência Bancária sem CPMF),por cheque,1996-07-25,0.0,Real,Por evento,17351180
7966,16,312,"Cheque Administrativo com vl.igual ou superior a R$5.000,00 (vl.fx.+%)",por cheque,2011-03-01,13.0,Real,Por evento,17351180
7967,17,313,"Cobrança de Cheque por compensação com Vl. = ou > R$ 5.000,00(Vl.fx+%)",por cheque,2008-07-02,0.0,Real,Por evento,17351180
7968,18,314,"Cheque TB com valor igual ou superior R$ 5.000,00 (vl.fixo + %)",por cheque,2009-12-01,0.0,Real,Por evento,17351180
7969,19,401,Abertura de conta,por conta,2008-07-02,0.0,Real,Por evento,17351180
7970,20,402,Manutenção de conta ativa,por conta,2017-07-07,150.0,Real,A cada 30 dias,17351180
7971,21,403,Manutenção de conta inativa,por conta,2017-07-07,150.0,Real,A cada 30 dias,17351180
7972,22,404,"Adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2016-06-20,60.0,Real,Por evento,17351180
7973,23,405,Concessão de cheque especial/conta garantida,por conta,2021-04-02,95000.0,Real,Por evento,17351180
7974,24,406,Renovação de cheque especial/conta garantida,por conta,2021-04-02,95000.0,Real,A cada 180 dias,17351180
7975,25,407,Débito autorizado em conta-corrente,por operacao,1997-11-28,3.0,Real,Por evento,17351180
7976,26,408,Banco domestico-conta principal (com limite de acessos),por conta,2009-12-01,0.0,Real,A cada 0 dias,17351180
7977,27,409,Banco doméstico-conta secundária (com limite de acessos),por conta,2009-12-01,0.0,Real,A cada 0 dias,17351180
7978,28,501,Saque em caixa automática externa/banco 24 horas,por saque,2018-03-13,10.0,Real,Por evento,17351180
7979,29,502,Emissão de DOC C,por operacao,2017-07-07,50.0,Real,Por evento,17351180
7980,30,503,Emissão de DOC D,por operacao,2017-07-07,50.0,Real,Por evento,17351180
7981,31,504,Ordem de Pagamento,por operacao,1997-01-21,18.0,Real,Por evento,17351180
7982,32,505,Depósito em outra agência,por operacao,1996-07-25,0.0,Real,Por evento,17351180
7983,33,506,Transferência Eletrônica Disponível - TED,por operacao,2017-07-07,50.0,Real,Por evento,17351180
7984,34,601,Em terminal  eletrônico,por emissao,2018-03-13,10.0,Real,Por evento,17351180
7985,35,602,Por outros meios,por emissao,2018-03-13,10.0,Real,Por evento,17351180
7986,36,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2018-03-13,10.0,Real,Por evento,17351180
7987,37,701,Entrada por borderô (listagem de titulos),por titulo,2008-04-01,5.9,Real,Por evento,17351180
7988,38,702,Entrada por meio magnético,por titulo,2008-04-01,6.2,Real,Por evento,17351180
7989,39,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,2011-03-01,6.2,Real,Por evento,17351180
7990,40,704,Manutenção de título vencido,por titulo,2010-01-25,12.9,Real,A cada 30 dias,17351180
7991,41,705,Envio para protesto,por titulo,2010-01-25,12.9,Real,Por evento,17351180
7992,42,706,Sustação de protesto,por titulo,2010-01-25,12.9,Real,Por evento,17351180
7993,43,707,Devolução de título,por titulo,2010-01-25,12.9,Real,Por evento,17351180
7994,44,801,Abertura de crédito,por operacao,2016-06-20,95000.0,Real,Por evento,17351180
7995,45,802,Renegociação de dívida,por operacao,2021-04-02,15000.0,Real,Por evento,17351180
7996,46,803,Substituição de garantia,por operacao,2021-04-02,10000.0,Real,Por evento,17351180
7997,47,804,Custódia de cheque pré-datado,por operacao,2014-01-01,6.2,Real,Por evento,17351180
7998,48,805,Rescisão Contratual (Quitação Antecipada),por operacao,2010-01-25,3.0,Percentual,Por evento,17351180
7999,49,901,Segunda via de documento,por copia,2001-05-25,5.0,Real,Por evento,17351180
8000,50,902,Ressarcimento de despesas-telefonema,por chamada,2001-05-25,10.0,Real,Por evento,17351180
8001,51,903,Ressarcimento de despesas-fax,por folha,2008-04-01,10.0,Real,Por evento,17351180
8002,52,904,Envelopamento de documentos,por envelope,1996-07-25,0.0,Real,Por evento,17351180
8003,53,905,Pagamento de funcionários via relação,por funcionario,2016-06-20,4.0,Real,Por evento,17351180
8004,54,906,Pagamento de funcionários via meio magnético,por funcionario,2016-06-20,2.2,Real,Por evento,17351180
8005,0,102,Renovação de ficha cadastral,por cliente,2021-12-31,0.0,Real,A cada 0 dias,45283173
8006,1,103,Consultas a serviços de proteção ao crédito,por consulta,2021-12-31,0.0,Real,Por evento,45283173
8007,0,101,Confecção de ficha cadastral,por cliente,2013-10-26,2000.0,Real,Por evento,11285104
8008,1,102,Renovação de ficha cadastral,por cliente,2018-01-16,1000.0,Real,A cada 180 dias,11285104
8009,2,103,Consultas a serviços de proteção ao crédito,por consulta,2018-01-16,500.0,Real,Por evento,11285104
8010,3,303,Cheque administrativo,por cheque,2015-10-30,500.0,Real,Por evento,11285104
8011,4,305,Cheque devolvido por insuficiência de fundos,por cheque,2018-01-16,100.0,Real,Por evento,11285104
8012,5,306,Oposição/sustação de pagamento de cheque,por cheque,2013-10-26,100.0,Real,Por evento,11285104
8013,6,308,Inclusão no Cadastro de Cheques sem Fundo,por cheque,2018-01-16,100.0,Real,Por evento,11285104
8014,7,309,Exclusão do Cadastro de Cheques sem Fundo,por cheque,2018-01-16,100.0,Real,Por evento,11285104
8015,8,310,Cobrança de cheque por compensação,por cheque,2018-01-16,100.0,Real,Por evento,11285104
8016,9,311,Cheque TB (Transferência Bancária sem CPMF),por cheque,2018-01-16,100.0,Real,Por evento,11285104
8017,10,501,Saque em caixa automática externa/banco 24 horas,por saque,2010-01-30,0.0,Real,Por evento,11285104
8018,11,502,Emissão de DOC C,por operacao,2018-01-16,100.0,Real,Por evento,11285104
8019,12,503,Emissão de DOC D,por operacao,2018-01-16,100.0,Real,Por evento,11285104
8020,13,504,Ordem de Pagamento,por operacao,2018-01-16,200.0,Real,Por evento,11285104
8021,14,505,Depósito em outra agência,por operacao,2010-01-30,0.0,Real,Por evento,11285104
8022,15,506,Transferência Eletrônica Disponível - TED,por operacao,2018-01-16,100.0,Real,Por evento,11285104
8023,16,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2018-01-16,100.0,Real,Por evento,11285104
8024,17,701,Entrada por borderô (listagem de titulos),por titulo,2013-10-26,1000.0,Real,Por evento,11285104
8025,18,702,Entrada por meio magnético,por titulo,2018-01-16,300.0,Real,Por evento,11285104
8026,19,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,2018-01-16,100.0,Real,Por evento,11285104
8027,20,704,Manutenção de título vencido,por titulo,2013-10-26,1000.0,Real,A cada 30 dias,11285104
8028,21,705,Envio para protesto,por titulo,2013-10-26,1000.0,Real,Por evento,11285104
8029,22,706,Sustação de protesto,por titulo,2018-01-16,500.0,Real,Por evento,11285104
8030,23,707,Devolução de título,por titulo,2015-10-30,300.0,Real,Por evento,11285104
8031,24,801,Abertura de crédito,por operacao,2013-10-26,80000.0,Real,Por evento,11285104
8032,25,802,Renegociação de dívida,por operacao,2013-10-26,25000.0,Real,Por evento,11285104
8033,26,803,Substituição de garantia,por operacao,2018-01-16,25000.0,Real,Por evento,11285104
8034,27,804,Custódia de cheque pré-datado,por operacao,2013-10-26,500.0,Real,Por evento,11285104
8035,28,805,Rescisão Contratual (Quitação Antecipada),por operacao,2013-10-26,2000.0,Real,Por evento,11285104
8036,29,901,Segunda via de documento,por copia,2013-10-26,250.0,Real,Por evento,11285104
8037,30,902,Ressarcimento de despesas-telefonema,por chamada,2013-10-26,300.0,Real,Por evento,11285104
8038,31,903,Ressarcimento de despesas-fax,por folha,2013-10-26,300.0,Real,Por evento,11285104
8039,32,904,Envelopamento de documentos,por envelope,2013-10-26,300.0,Real,Por evento,11285104
8040,33,905,Pagamento de funcionários via relação,por funcionario,2010-01-30,0.0,Real,Por evento,11285104
8041,34,906,Pagamento de funcionários via meio magnético,por funcionario,2010-01-30,0.0,Real,Por evento,11285104
8042,0,101,Confecção de ficha cadastral,por cliente,2016-07-11,1000.0,Real,Por evento,12865507
8043,1,102,Renovação de ficha cadastral,por cliente,2016-12-12,1000.0,Real,A cada 180 dias,12865507
8044,2,103,Consultas a serviços de proteção ao crédito,por consulta,2017-12-13,150.0,Real,Por evento,12865507
8045,3,405,Concessão de cheque especial/conta garantida,por conta,2016-12-13,5.0,Percentual,Por evento,12865507
8046,4,406,Renovação de cheque especial/conta garantida,por conta,2016-12-13,5.0,Percentual,A cada 30 dias,12865507
8047,5,504,Ordem de Pagamento,por operacao,2001-06-22,0.0,Real,Por evento,12865507
8048,6,506,Transferência Eletrônica Disponível - TED,por operacao,2016-12-12,50.0,Real,Por evento,12865507
8049,7,601,Em terminal  eletrônico,por emissao,2001-06-22,0.0,Real,Por evento,12865507
8050,8,602,Por outros meios,por emissao,2001-06-22,0.0,Real,Por evento,12865507
8051,9,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2017-12-13,35.0,Real,Por evento,12865507
8052,10,701,Entrada por borderô (listagem de titulos),por titulo,2016-12-12,50.0,Real,Por evento,12865507
8053,11,702,Entrada por meio magnético,por titulo,2016-12-12,50.0,Real,Por evento,12865507
8054,12,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,2016-12-13,50.0,Real,Por evento,12865507
8055,13,704,Manutenção de título vencido,por titulo,2016-12-12,50.0,Real,A cada 30 dias,12865507
8056,14,705,Envio para protesto,por titulo,2009-09-01,20.0,Real,Por evento,12865507
8057,15,706,Sustação de protesto,por titulo,2016-12-12,50.0,Real,Por evento,12865507
8058,16,707,Devolução de título,por titulo,2016-12-12,50.0,Real,Por evento,12865507
8059,17,801,Abertura de crédito,por operacao,2016-07-11,5.0,Percentual,Por evento,12865507
8060,18,802,Renegociação de dívida,por operacao,2016-07-11,5.0,Percentual,Por evento,12865507
8061,19,803,Substituição de garantia,por operacao,2017-09-21,99000.0,Real,Por evento,12865507
8062,20,804,Custódia de cheque pré-datado,por operacao,2016-07-11,10.0,Real,Por evento,12865507
8063,21,805,Rescisão Contratual (Quitação Antecipada),por operacao,2013-03-07,20.0,Percentual,Por evento,12865507
8064,22,901,Segunda via de documento,por copia,2017-12-15,35.0,Real,Por evento,12865507
8065,23,902,Ressarcimento de despesas-telefonema,por chamada,2016-12-15,0.0,Real,Por evento,12865507
8066,24,903,Ressarcimento de despesas-fax,por folha,2016-12-15,0.0,Real,Por evento,12865507
8067,25,904,Envelopamento de documentos,por envelope,2011-06-27,20.0,Real,Por evento,12865507
8068,26,905,Pagamento de funcionários via relação,por funcionario,2001-06-22,0.0,Real,Por evento,12865507
8069,27,906,Pagamento de funcionários via meio magnético,por funcionario,2001-06-22,0.0,Real,Por evento,12865507
8070,0,101,Confecção de ficha cadastral,por cliente,2017-08-21,10000.0,Real,Por evento,9313766
8071,1,102,Renovação de ficha cadastral,por cliente,2017-08-21,2000.0,Real,A cada 360 dias,9313766
8072,2,103,Consultas a serviços de proteção ao crédito,por consulta,2011-08-11,100.0,Real,Por evento,9313766
8073,3,401,Abertura de conta,por conta,2021-10-20,0.0,Real,Por evento,9313766
8074,4,402,Manutenção de conta ativa,por conta,2021-10-20,20000.0,Real,A cada 30 dias,9313766
8075,5,403,Manutenção de conta inativa,por conta,2021-10-20,20000.0,Real,A cada 30 dias,9313766
8076,6,502,Emissão de DOC C,por operacao,2021-10-15,100.0,Real,Por evento,9313766
8077,7,503,Emissão de DOC D,por operacao,2021-10-15,100.0,Real,Por evento,9313766
8078,8,506,Transferência Eletrônica Disponível - TED,por operacao,2021-10-15,100.0,Real,Por evento,9313766
8079,9,702,Entrada por meio magnético,por titulo,2011-01-01,150.0,Real,Por evento,9313766
8080,10,801,Abertura de crédito,por operacao,2017-04-04,2.0,Percentual,Por evento,9313766
8081,11,802,Renegociação de dívida,por operacao,2017-04-04,2.0,Percentual,Por evento,9313766
8082,12,803,Substituição de garantia,por operacao,2011-08-11,2000.0,Real,Por evento,9313766
8083,13,805,Rescisão Contratual (Quitação Antecipada),por operacao,2012-05-11,0.0,Real,Por evento,9313766
8084,14,905,Pagamento de funcionários via relação,por funcionario,2021-07-02,0.4,Percentual,Por evento,9313766
8085,15,906,Pagamento de funcionários via meio magnético,por funcionario,2021-07-02,0.4,Percentual,Por evento,9313766
8086,0,101,Confecção de ficha cadastral,por cliente,2020-02-06,1800.0,Real,Por evento,15581638
8087,1,102,Renovação de ficha cadastral,por cliente,2014-05-17,0.0,Real,A cada 0 dias,15581638
8088,2,103,Consultas a serviços de proteção ao crédito,por consulta,2014-10-14,200.0,Real,Por evento,15581638
8089,3,303,Cheque administrativo,por cheque,2014-10-14,25.0,Real,Por evento,15581638
8090,4,802,Renegociação de dívida,por operacao,2014-10-14,500.0,Real,Por evento,15581638
8091,5,803,Substituição de garantia,por operacao,2014-10-14,1000.0,Real,Por evento,15581638
8092,6,805,Rescisão Contratual (Quitação Antecipada),por operacao,2014-10-14,1000.0,Real,Por evento,15581638
8093,7,901,Segunda via de documento,por copia,2014-10-14,300.0,Real,Por evento,15581638
8094,0,101,Confecção de ficha cadastral,por cliente,2020-11-03,1500.0,Real,Por evento,36583700
8095,1,102,Renovação de ficha cadastral,por cliente,2020-11-03,1500.0,Real,A cada 365 dias,36583700
8096,2,103,Consultas a serviços de proteção ao crédito,por consulta,2020-11-03,1500.0,Real,Por evento,36583700
8097,3,802,Renegociação de dívida,por operacao,2020-11-03,1000.0,Real,Por evento,36583700
8098,4,901,Segunda via de documento,por copia,2020-11-03,15.0,Real,Por evento,36583700
8099,0,101,Confecção de ficha cadastral,por cliente,2021-09-01,800.0,Real,Por evento,411939
8100,1,102,Renovação de ficha cadastral,por cliente,2021-09-01,800.0,Real,A cada 180 dias,411939
8101,2,103,Consultas a serviços de proteção ao crédito,por consulta,2015-03-13,50.0,Real,Por evento,411939
8102,3,201,"Comum, para débito, saque e consultas",por cartao,2010-05-22,0.0,Real,A cada 0 dias,411939
8103,4,202,"Débito, saque e garantia de cheque-anuidade do contrato",por cartao,2010-05-22,0.0,Real,A cada 0 dias,411939
8104,5,203,"Débito, saque e garantia de cheque-confecção do cartão",por cartao,2010-05-22,0.0,Real,Por evento,411939
8105,6,204,Cartão multiplo-nacional-anuidade do contrato,por cartao,2010-05-22,0.0,Real,A cada 0 dias,411939
8106,7,205,Cartão multiplo-nacional-confecção do cartão,por cartao,2010-05-22,0.0,Real,Por evento,411939
8107,8,206,Cartão multiplo-internacional-anuidade do contrato,por cartao,2010-05-22,0.0,Real,A cada 0 dias,411939
8108,9,207,Cartão multiplo-internacional-confecção do cartão,por cartao,2010-05-22,0.0,Real,Por evento,411939
8109,10,208,Cartão multiplo adicional-nacional-anuidade do contrato,por cartao,2010-05-22,0.0,Real,A cada 0 dias,411939
8110,11,209,Cartão multiplo adicional-nacional-confecção do cartão,por cartao,2010-05-22,0.0,Real,Por evento,411939
8111,12,210,Cartão multiplo adicional-intern.-anuidade do contrato,por cartao,2010-05-22,0.0,Real,A cada 0 dias,411939
8112,13,211,Cartão multiplo adicional-Intern.-confecção do cartão,por cartao,2010-05-22,0.0,Real,Por evento,411939
8113,14,501,Saque em caixa automática externa/banco 24 horas,por saque,2010-05-22,0.0,Real,Por evento,411939
8114,15,502,Emissão de DOC C,por operacao,2010-05-22,0.0,Real,Por evento,411939
8115,16,503,Emissão de DOC D,por operacao,2010-05-22,0.0,Real,Por evento,411939
8116,17,504,Ordem de Pagamento,por operacao,2010-05-22,0.0,Real,Por evento,411939
8117,18,505,Depósito em outra agência,por operacao,2010-05-22,0.0,Real,Por evento,411939
8118,19,506,Transferência Eletrônica Disponível - TED,por operacao,2010-05-22,0.0,Real,Por evento,411939
8119,20,601,Em terminal  eletrônico,por emissao,2010-05-22,0.0,Real,Por evento,411939
8120,21,602,Por outros meios,por emissao,2010-05-22,0.0,Real,Por evento,411939
8121,22,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2010-05-22,0.0,Real,Por evento,411939
8122,23,701,Entrada por borderô (listagem de titulos),por titulo,2015-03-13,5.0,Real,Por evento,411939
8123,24,702,Entrada por meio magnético,por titulo,2010-05-22,0.0,Real,Por evento,411939
8124,25,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,2015-03-13,5.0,Real,Por evento,411939
8125,26,704,Manutenção de título vencido,por titulo,2010-05-22,0.0,Real,A cada 0 dias,411939
8126,27,705,Envio para protesto,por titulo,2016-02-01,50.0,Real,Por evento,411939
8127,28,706,Sustação de protesto,por titulo,2016-02-01,50.0,Real,Por evento,411939
8128,29,707,Devolução de título,por titulo,2010-05-22,0.0,Real,Por evento,411939
8129,30,801,Abertura de crédito,por operacao,2021-09-01,800.0,Real,Por evento,411939
8130,31,802,Renegociação de dívida,por operacao,2019-08-03,600.0,Real,Por evento,411939
8131,32,803,Substituição de garantia,por operacao,2019-08-03,600.0,Real,Por evento,411939
8132,33,804,Custódia de cheque pré-datado,por operacao,2016-02-01,15.0,Real,Por evento,411939
8133,34,805,Rescisão Contratual (Quitação Antecipada),por operacao,2006-03-01,200.0,Real,Por evento,411939
8134,35,901,Segunda via de documento,por copia,2006-03-01,50.0,Real,Por evento,411939
8135,36,902,Ressarcimento de despesas-telefonema,por chamada,1996-07-25,0.0,Real,Por evento,411939
8136,37,903,Ressarcimento de despesas-fax,por folha,1996-07-25,0.0,Real,Por evento,411939
